date,return
1996-06-04,0.00698895806151
1996-06-05,0.008793017544173
1996-06-06,-0.007339449541284
1996-06-07,0
1996-06-10,-0.003235534195933
1996-06-11,-0.000927214451811
1996-06-12,-0.001856149952682
1996-06-13,0
1996-06-14,-0.004183315246352
1996-06-17,-0.000700623716153
1996-06-18,-0.008176111197205
1996-06-19,0.004475255577029
1996-06-20,-0.000703850184307
1996-06-21,0.008555509390025
1996-06-24,0.001870907390084
1996-06-25,-0.001168268907563
1996-06-26,-0.00677694811009
1996-06-27,0.007059627281472
1996-06-28,0.003503536448598
1996-07-01,0.008615810455717
1996-07-02,-0.003693444136657
1996-07-03,-0.002086391102873
1996-07-05,-0.025539060186206
1996-07-08,-0.00405016296446
1996-07-09,0.004066633492823
1996-07-10,0.004050056221511
1996-07-11,-0.020170419653076
1996-07-12,0.00072692493825
1996-07-15,-0.029526427879961
1996-07-16,0.002494565581698
1996-07-17,0.011940298507463
1996-07-18,0.013765978367748
1996-07-19,-0.007275266731329
1996-07-22,-0.007327020871145
1996-07-23,-0.012795275590551
1996-07-24,0.001994017946162
1996-07-25,0.008955223880597
1996-07-26,0.005423274161736
1996-07-29,-0.011034468688156
1996-07-30,0.009670653288095
1996-07-31,0.007366554027505
1996-08-01,0.016577293083905
1996-08-02,0.021583564798909
1996-08-05,-0.005869686384977
1996-08-06,0.003070809666215
1996-08-07,0.002588308851224
1996-08-08,-0.001642438128391
1996-08-09,-0.003293365945437
1996-08-12,0.007315230017287
1996-08-13,-0.007965191783735
1996-08-14,0.003542264280891
1996-08-15,-0.001882354443517
1996-08-16,0.008486569728063
1996-08-19,0.000468301446582
1996-08-20,-0.000701278504673
1996-08-21,-0.003507581286687
1996-08-22,0.009385272603202
1996-08-23,-0.005346696916782
1996-08-26,-0.004907350284962
1996-08-27,0.003757635684805
1996-08-28,-0.001638155722187
1996-08-29,-0.009842197298441
1996-08-30,-0.010414204811766
1996-09-03,0.00645813956144
1996-09-04,0.000950570342205
1996-09-05,-0.012108611585945
1996-09-06,0.014179642603325
1996-09-09,0.011847537440758
1996-09-10,-0.000467590066994
1996-09-11,0.005623242736645
1996-09-12,0.00698895806151
1996-09-13,0.015271504812805
1996-09-16,0.003646308113036
1996-09-17,-0.002271433242507
